Website Category,Customer_ID,Customer_Name,Customer_Street,Customer_City,Customer_State,Customer_ZIP,Customer_Country,Customer_URL,Retail Store,Catalog/Distributor,Online Retailer,General Retailer
Art & Kraft Rolls,100171W,Dick Blick Art Materials,2389 Fairview Ave,Roseville,MN,55113,US,http://www.dickblick.com,X,X,X,
Sentence Strips/Flashcards/Index Cards,100171W,Dick Blick Art Materials,2389 Fairview Ave,Roseville,MN,55113,US,http://www.dickblick.com,X,X,X,
SunWorks Groundwood Construction Paper,100171W,Dick Blick Art Materials,2389 Fairview Ave,Roseville,MN,55113,US,http://www.dickblick.com,X,X,X,
Yarn & Accessories,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Corobuff Corrugated Paper,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Classroom Organization,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Basic Crafts,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Bordette Borders,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Drawing Papers,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Letters,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Plast'r Craft,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Fadeless Paper,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Paper Roll Dispensers & Racks,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Non-Bleeding Art Tissue,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Spectra Deluxe Bleeding Art Tissue,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Rainbow Colored Kraft Duo-Finish Rolls,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Juvenile Art Papers,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
ArtKraft Duo-Finish Rolls,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Kraft Bags,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Protecto Film,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Presentation Boards & Accessories,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Railroad/Poster Board,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Spectra Glitter,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Lightweight Construction Paper,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Student Art Papers,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Flame Retardant Rolls,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Card Stock  ,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Tru-Ray Sulphite Construction Paper,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Riverside Groundwood Construction Paper,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Chart Tablets & Pads,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Ruled Papers,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Art & Kraft Rolls,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Sentence Strips/Flashcards/Index Cards,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
SunWorks Groundwood Construction Paper,100171V,Dick Blick Art Materials,13011 Ridgedale Dr,Minnetonka,MN,55305,US,http://www.dickblick.com,X,X,X,
Yarn & Accessories,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Corobuff Corrugated Paper,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Classroom Organization,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Basic Crafts,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Bordette Borders,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Drawing Papers,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Letters,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Plast'r Craft,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Fadeless Paper,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Paper Roll Dispensers & Racks,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Non-Bleeding Art Tissue,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Spectra Deluxe Bleeding Art Tissue,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Rainbow Colored Kraft Duo-Finish Rolls,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Juvenile Art Papers,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
ArtKraft Duo-Finish Rolls,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Kraft Bags,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Protecto Film,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Presentation Boards & Accessories,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Railroad/Poster Board,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Spectra Glitter,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Lightweight Construction Paper,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Student Art Papers,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Flame Retardant Rolls,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Card Stock  ,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Tru-Ray Sulphite Construction Paper,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Riverside Groundwood Construction Paper,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Chart Tablets & Pads,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Ruled Papers,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Art & Kraft Rolls,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Sentence Strips/Flashcards/Index Cards,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
SunWorks Groundwood Construction Paper,100171U,Dick Blick Art Materials,3509 Hazelton Rd,Edina,MN,55435,US,http://www.dickblick.com,X,X,X,
Yarn & Accessories,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Corobuff Corrugated Paper,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Classroom Organization,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Basic Crafts,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Bordette Borders,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Drawing Papers,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Letters,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Plast'r Craft,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Fadeless Paper,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Paper Roll Dispensers & Racks,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Non-Bleeding Art Tissue,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Spectra Deluxe Bleeding Art Tissue,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Rainbow Colored Kraft Duo-Finish Rolls,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Juvenile Art Papers,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
ArtKraft Duo-Finish Rolls,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Kraft Bags,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Protecto Film,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Presentation Boards & Accessories,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Railroad/Poster Board,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Spectra Glitter,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Lightweight Construction Paper,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Student Art Papers,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Flame Retardant Rolls,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Card Stock  ,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Tru-Ray Sulphite Construction Paper,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Riverside Groundwood Construction Paper,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Chart Tablets & Pads,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Ruled Papers,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Art & Kraft Rolls,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Sentence Strips/Flashcards/Index Cards,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
SunWorks Groundwood Construction Paper,100171A,Dick Blick Art Materials,1975 E Golf Rd,Schaumburg,IL,60173,US,http://www.dickblick.com,X,X,X,
Yarn & Accessories,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Corobuff Corrugated Paper,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Classroom Organization,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Basic Crafts,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Bordette Borders,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Drawing Papers,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Letters,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Plast'r Craft,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Fadeless Paper,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Paper Roll Dispensers & Racks,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Non-Bleeding Art Tissue,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Spectra Deluxe Bleeding Art Tissue,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Rainbow Colored Kraft Duo-Finish Rolls,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Juvenile Art Papers,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
ArtKraft Duo-Finish Rolls,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Kraft Bags,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Protecto Film,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Presentation Boards & Accessories,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Railroad/Poster Board,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Spectra Glitter,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Lightweight Construction Paper,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Student Art Papers,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Flame Retardant Rolls,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Card Stock  ,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Tru-Ray Sulphite Construction Paper,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Riverside Groundwood Construction Paper,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Chart Tablets & Pads,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Ruled Papers,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Art & Kraft Rolls,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Sentence Strips/Flashcards/Index Cards,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
SunWorks Groundwood Construction Paper,100171P,Dick Blick Art Materials,51 Danada Square East,Wheaton,IL,60187,US,http://www.dickblick.com,X,X,X,
Yarn & Accessories,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Corobuff Corrugated Paper,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Classroom Organization,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Basic Crafts,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Bordette Borders,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Drawing Papers,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Letters,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Plast'r Craft,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Fadeless Paper,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Paper Roll Dispensers & Racks,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Non-Bleeding Art Tissue,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Spectra Deluxe Bleeding Art Tissue,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Rainbow Colored Kraft Duo-Finish Rolls,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Juvenile Art Papers,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
ArtKraft Duo-Finish Rolls,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Kraft Bags,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Protecto Film,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Presentation Boards & Accessories,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Railroad/Poster Board,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Spectra Glitter,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Lightweight Construction Paper,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Student Art Papers,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Flame Retardant Rolls,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Card Stock  ,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Tru-Ray Sulphite Construction Paper,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Riverside Groundwood Construction Paper,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Chart Tablets & Pads,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Ruled Papers,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Art & Kraft Rolls,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Sentence Strips/Flashcards/Index Cards,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
SunWorks Groundwood Construction Paper,100171M,Dick Blick Art Materials,1755 Maple Ave,Evanston,IL,60201,US,http://www.dickblick.com,X,X,X,
Yarn & Accessories,100171DD,Dick Blick Art Materials,42 South State St,Chicago,IL,60603,US,http://www.dickblick.com,X,X,X,
Corobuff Corrugated Paper,100171DD,Dick Blick Art Materials,42 South State St,Chicago,IL,60603,US,http://www.dickblick.com,X,X,X,
Classroom Organization,100171DD,Dick Blick Art Materials,42 South State St,Chicago,IL,60603,US,http://www.dickblick.com,X,X,X,
